surah,ayah,latin_iast,latin_ascii
2,66,āmi tā tādera samasāmaẏika o paravartīgaṇera śikṣā grahaṇera janya dṛṣṭānta evaṃ muttākīdera janya upadeśa svarūpa karechi.,ami ta tadera samasamayika o paravartiganera siksa grahanera janya drstanta evam muttakidera janya upadesa svarupa karechi.
2,67,"smaraṇa kara, yakhana mūsā (ā.) svīẏa sampradāẏake valechila, ‘āllāha tomāderake ekaṭi garu yavaha karāra ādeśa dicchena’; tārā valechila, ‘tumi ki āmādera saṅge ṭhāṭṭā karacho’? mūsā valala, āllāhara āśraẏa nicchi, yāte āmi ajñadera antarbhukta nā hai.","smarana kara, yakhana musa (a.) sviya sampradayake valechila, ‘allaha tomaderake ekati garu yavaha karara adesa dicchena’; tara valechila, ‘tumi ki amadera sange thatta karacho’y musa valala, allahara asraya nicchi, yate ami ajnadera antarbhukta na hai."
2,68,"tārā valala, ‘āmādera janya tomāra pratipālakake spaṣṭabhāve jāniẏe dite vala tā kīrūpa’? mūsā valala, ‘āllāha valachena, tā emana eka garu yā vṛddhao naẏa evaṃ alpa vaẏaskao naẏa- madhya vaẏasī. sutarāṃ yā (karate) ādiṣṭa haẏecha, tā pālana kara’.","tara valala, ‘amadera janya tomara pratipalakake spastabhave janiye dite vala ta kirupa’y musa valala, ‘allaha valachena, ta emana eka garu ya vrddhao naya evam alpa vayaskao naya- madhya vayasi. sutaram ya (karate) adista hayecha, ta palana kara’."
2,69,"tārā valala, ‘āmādera janya tomāra pratipālakake spaṣṭabhāve jāniẏe dite vala, ora raṃ kī’? mūsā valala, ‘āllāha valachena, tā haluda varṇera garu, tāra raṃ ujjvala gār̤ha, yā darśakaderake ānanda deẏa’.","tara valala, ‘amadera janya tomara pratipalakake spastabhave janiye dite vala, ora ram ki’y musa valala, ‘allaha valachena, ta haluda varnera garu, tara ram ujjvala garha, ya darsakaderake ananda deya’."
2,70,"tārā valala, ‘āmādera janya tomāra pratipālakake spaṣṭabhāve jāniẏe dite vala garuṭi kemana? kāraṇa sava garu āmādera kāche samāna, āra āllāha icchā karale niścaẏa āmarā pathera diśā pāva.’","tara valala, ‘amadera janya tomara pratipalakake spastabhave janiye dite vala garuti kemanay karana sava garu amadera kache samana, ara allaha iccha karale niscaya amara pathera disa pava.’"
2,71,"mūsā valala, ‘tini valachena, tā emana eka garu yā jami cāṣe o kṣete pāni secera janya vyavahṛta haẏani varaṃ sustha o nikhu~ta’. tārā valala, ‘ekhana tumi satya prakāśa karecha’. tārā tāke yavaha karala yadio tādera janya seṭā prāẏa asambhava chila.","musa valala, ‘tini valachena, ta emana eka garu ya jami case o ksete pani secera janya vyavahrta hayani varam sustha o nikhu~ta’. tara valala, ‘ekhana tumi satya prakasa karecha’. tara take yavaha karala yadio tadera janya seta praya asambhava chila."
2,72,"smaraṇa kara, tomarā yakhana eka vyaktike hatyā karechile evaṃ eke anyera prati doṣāropa karachile, tomarā yā gopana karachile āllāha tā prakāśa kare dilena.","smarana kara, tomara yakhana eka vyaktike hatya karechile evam eke anyera prati dosaropa karachile, tomara ya gopana karachile allaha ta prakasa kare dilena."
2,73,"āmi valalāma, ‘tāra (arthāt yavahakṛta garura) kona aṃśa dvārā eke āghāta kara’. ebhāve āllāha mṛtake jīvana dāna karena, āra tomāderake tā~ra nidarśana dekhiẏe thākena yāte tomarā jñānalābha karate pāra.","ami valalama, ‘tara (arthat yavahakrta garura) kona amsa dvara eke aghata kara’. ebhave allaha mrtake jivana dana karena, ara tomaderake ta~ra nidarsana dekhiye thakena yate tomara jnanalabha karate para."
2,74,"eraparao tomādera hṛdaẏa kaṭhina haẏe gela, tā pāthara kiṃvā tadapekṣā kaṭhina. kataka pātharao emana āche ye tā hate jharṇādhārā pravāhita haẏa evaṃ kataka erūpa ye, pheṭe yāoẏāra para tā hate pāni nirgata haẏa. āvāra kataka emana yā āllāhara bhaẏe dhvase par̤e evaṃ tomarā yā kara āllāha se samvandhe vekheẏāla nana.","eraparao tomadera hrdaya kathina haye gela, ta pathara kimva tadapeksa kathina. kataka patharao emana ache ye ta hate jharnadhara pravahita haya evam kataka erupa ye, phete yaoyara para ta hate pani nirgata haya. avara kataka emana ya allahara bhaye dhvase pare evam tomara ya kara allaha se samvandhe vekheyala nana."
2,75,"tomarā ki ei āśā kara ye, tārā tomādera kathāẏa īmāna ānave? athaca tādera ekadala āllāhara vāṇī śravaṇa karata o vujhāra para jene śune tā vikṛta karata.","tomara ki ei asa kara ye, tara tomadera kathaya imana anavey athaca tadera ekadala allahara vani sravana karata o vujhara para jene sune ta vikrta karata."
2,76,"yakhana tārā mu’minadera saṃsparśe āse takhana vale, ‘āmarā viśvāsa sthāpana karechi’. āvāra yakhana tārā nibhṛte eke anyera saṅge milita haẏa takhana vale, ‘āllāha tomādera kāche yā (tāorāte) vyakta karechena [muhāmmāda (sā.) samparke] tomarā ki tā tāderake vale dāo yāte era dvārā tārā tomādera pratipālakera sammukhe tomādera viruddhe yukti peśa karave? tomarā ki vujha nā’?","yakhana tara mu’minadera samsparse ase takhana vale, ‘amara visvasa sthapana karechi’. avara yakhana tara nibhrte eke anyera sange milita haya takhana vale, ‘allaha tomadera kache ya (taorate) vyakta karechena [muhammada (sa.) samparke] tomara ki ta taderake vale dao yate era dvara tara tomadera pratipalakera sammukhe tomadera viruddhe yukti pesa karavey tomara ki vujha na’y"
2,77,"tādera ki jānā nei ye, yā tārā gopana rākhe athavā prakāśa kare avaśyai āllāha tā jānena?","tadera ki jana nei ye, ya tara gopana rakhe athava prakasa kare avasyai allaha ta janenay"
2,78,"tādera mājhe emana kichu nirakṣara loka āche, yādera mithyā ākāṅkṣā chār̤ā kitāvera kona jñānai nei, tārā kevala alīka dhāraṇā poṣaṇa kare.","tadera majhe emana kichu niraksara loka ache, yadera mithya akanksa chara kitavera kona jnanai nei, tara kevala alika dharana posana kare."
2,79,"sutarāṃ abhisampāta tādera janya yārā nija hāte kitāva racanā kare evaṃ nikṛṣṭa mūlya lābhera janya vale eṭā āllāhara nikaṭa hate, tādera hāta yā racanā kareche tāra janya tādera śāsti avadhārita evaṃ tārā yā upārjana kare tāra janyao śāsti raẏeche.","sutaram abhisampata tadera janya yara nija hate kitava racana kare evam nikrsta mulya labhera janya vale eta allahara nikata hate, tadera hata ya racana kareche tara janya tadera sasti avadharita evam tara ya uparjana kare tara janyao sasti rayeche."
2,80,"tārā vale, ‘guṭi kaẏeka dina chār̤ā āguna kakṣano āmāderake sparśa karave nā’. vala, ‘tomarā ki āllāhara nikaṭa hate pratiśruti niẏecho ye pratiśruti āllāha bhaṅga karavena nā? kiṃvā āllāha samparke emana kichu valacha, yā tomarā jāna nā’.","tara vale, ‘guti kayeka dina chara aguna kaksano amaderake sparsa karave na’. vala, ‘tomara ki allahara nikata hate pratisruti niyecho ye pratisruti allaha bhanga karavena nay kimva allaha samparke emana kichu valacha, ya tomara jana na’."
2,81,"tave hā~, yārā pāpa kāja kare evaṃ yādera pāparāśi tāderake ghire phele tārāi jāhānnāmī, sekhāne tārā cirakāla thākave.","tave ha~, yara papa kaja kare evam yadera paparasi taderake ghire phele tarai jahannami, sekhane tara cirakala thakave."
2,82,"āra yārā īmāna āne o neka ‘āmāla kare tārāi jānnātavāsī, tārā sekhāne cirasthāẏī have.","ara yara imana ane o neka ‘amala kare tarai jannatavasi, tara sekhane cirasthayi have."
2,83,"āra smaraṇa kara, yakhana vānī isarāīlera śapatha niẏechilāma ye, tomarā āllāha chār̤ā anya kāro ‘ivādāta karave nā, mātā-pitā, ātmīẏa-svajana, anātha o daridradera prati sadaẏa vyavahāra karave evaṃ mānuṣera sāthe sadālāpa karave, nāmāya kāẏima karave evaṃ yākāta dive. kintu alpa saṃkhyaka loka chār̤ā tomarā agrāhyakārī haẏe mukha phiriẏe nile.","ara smarana kara, yakhana vani isarailera sapatha niyechilama ye, tomara allaha chara anya karo ‘ivadata karave na, mata-pita, atmiya-svajana, anatha o daridradera prati sadaya vyavahara karave evam manusera sathe sadalapa karave, namaya kayima karave evam yakata dive. kintu alpa samkhyaka loka chara tomara agrahyakari haye mukha phiriye nile."
2,84,"āra yakhana tomādera śapatha niẏechilāma ye, tomarā eke anyera raktapāta karave nā evaṃ svajanaderake svadeśa hate vahiṣkāra karave nā, tārapara tomarā tā svīkāra karechile āra e viṣaẏe tomarāi sākṣī.","ara yakhana tomadera sapatha niyechilama ye, tomara eke anyera raktapata karave na evam svajanaderake svadesa hate vahiskara karave na, tarapara tomara ta svikara karechile ara e visaye tomarai saksi."
2,85,"paranta tomarāi sei loka yārā paraspara nijederake hatyā karacha evaṃ tomādera ekadalake svadeśa theke vahiṣkāra karacha, tomarā nijerā tādera viruddhe anyāẏa o sīmālaṅghana kare parasparera sahayogitā karacha evaṃ tārā yakhana vandīrūpe tomādera nikaṭa hājira haẏa, takhana tomarā muktipaṇa ādāẏa kara, mūlataḥ tādera vahiṣkaraṇai tomādera janya chila niṣiddha; tāhale ki tomarā kitāvera kichu aṃśake viśvāsa kara evaṃ kichu aṃśake pratyākhyāna kara? ataeva tomādera yārā emana kare tādera pārthiva jagate lāñchanā o avamānanā chār̤ā āra kī pratidāna hate pāre? evaṃ kviẏāmātera dina tārā kaṭhina śāstira madhye nikṣipta have, āra tārā yā kare se samparke āllāha gāphela nana.","paranta tomarai sei loka yara paraspara nijederake hatya karacha evam tomadera ekadalake svadesa theke vahiskara karacha, tomara nijera tadera viruddhe anyaya o simalanghana kare parasparera sahayogita karacha evam tara yakhana vandirupe tomadera nikata hajira haya, takhana tomara muktipana adaya kara, mulatah tadera vahiskaranai tomadera janya chila nisiddha; tahale ki tomara kitavera kichu amsake visvasa kara evam kichu amsake pratyakhyana karay ataeva tomadera yara emana kare tadera parthiva jagate lanchana o avamanana chara ara ki pratidana hate parey evam kviyamatera dina tara kathina sastira madhye niksipta have, ara tara ya kare se samparke allaha gaphela nana."
2,86,tārāi parakālera vinimaẏe pārthiva jīvana kraẏa kare. kājei tādera śāsti kama karā have nā evaṃ tārā sāhāyyaprāptao have nā.,tarai parakalera vinimaye parthiva jivana kraya kare. kajei tadera sasti kama kara have na evam tara sahayyapraptao have na.
2,87,"evaṃ niścaẏai āmi mūsāke kitāva diẏechi evaṃ tāra pare kramānvaẏe rasūladerake preraṇa karechi, māraiẏāma putra īsāke suspaṣṭa pramāṇa diẏechi evaṃ ‘pavitra ātmā’yoge (jivarāīlera mādhyame) tāke śaktiśālī karechi, ataḥpara yakhanai kona rasūla emana kichu eneche yā tomādera manaḥputa naẏa, takhanai tomarā ahaṃkāra karecha evaṃ kichu saṃkhyakake asvīkāra karecha evaṃ kichu saṃkhyakake hatyā karecha.","evam niscayai ami musake kitava diyechi evam tara pare kramanvaye rasuladerake prerana karechi, maraiyama putra isake suspasta pramana diyechi evam ‘pavitra atma’yoge (jivarailera madhyame) take saktisali karechi, atahpara yakhanai kona rasula emana kichu eneche ya tomadera manahputa naya, takhanai tomara ahamkara karecha evam kichu samkhyakake asvikara karecha evam kichu samkhyakake hatya karecha."
2,88,"tārā dāvī karechila ye, ‘āmādera hṛdaẏa ācchādita’, varaṃ kupharī karāra kāraṇe āllāha tāderake abhisampāta karechena, ataeva tādera alpa saṃkhyakai īmāna āne.","tara davi karechila ye, ‘amadera hrdaya acchadita’, varam kuphari karara karane allaha taderake abhisampata karechena, ataeva tadera alpa samkhyakai imana ane."
2,89,"tādera kāche yā āche, tāra samarthaka kitāva yakhana āllāhara nikaṭa theke āsala, yadio pūrve kāphiradera viruddhe tārā era sāhāyye vijaẏa prārthanā karata, āra seṭāke tārā cinateo pārala, tavuo yakhana tā tādera nikaṭa āsala, takhana tārā tā aviśvāsa karala; sutarāṃ aviśvāsakārīdera prati āllāhara abhisampāta.","tadera kache ya ache, tara samarthaka kitava yakhana allahara nikata theke asala, yadio purve kaphiradera viruddhe tara era sahayye vijaya prarthana karata, ara setake tara cinateo parala, tavuo yakhana ta tadera nikata asala, takhana tara ta avisvasa karala; sutaram avisvasakaridera prati allahara abhisampata."
2,90,"tā katai nā nikṛṣṭa yāra vinimaẏe tārā nijedera ātmāke vikri kareche, tā ei ye, āllāha yā avatīrṇa karechena, jidera vaśe tārā tā pratyākhyāna karata śudhu ejanya ye, āllāha tā~ra vāndāhadera madhya hate yāke icche anugraha karena, ataeva tārā krodhera upara krodhera pātra hala evaṃ kāphiradera janyai lāñchanādāẏaka śāsti raẏeche.","ta katai na nikrsta yara vinimaye tara nijedera atmake vikri kareche, ta ei ye, allaha ya avatirna karechena, jidera vase tara ta pratyakhyana karata sudhu ejanya ye, allaha ta~ra vandahadera madhya hate yake icche anugraha karena, ataeva tara krodhera upara krodhera patra hala evam kaphiradera janyai lanchanadayaka sasti rayeche."
2,91,"āra yakhana tāderake valā haẏa, ‘āllāha yā avatīrṇa karechena tāte īmāna āna’; tārā vale, ‘āmādera prati yā avatīrṇa haẏeche tāte āmarā viśvāsa kari’. athaca paravartī kitāvake (kuraānake) tārā pratyākhyāna kare, yadio tā satya evaṃ yā tādera nikaṭa āche tāra samarthaka. vala, ‘yadi tomarā viśvāsī chile tave kena tomarā pūrve nāvīderake hatyā karechile’?","ara yakhana taderake vala haya, ‘allaha ya avatirna karechena tate imana ana’; tara vale, ‘amadera prati ya avatirna hayeche tate amara visvasa kari’. athaca paravarti kitavake (kuraanake) tara pratyakhyana kare, yadio ta satya evam ya tadera nikata ache tara samarthaka. vala, ‘yadi tomara visvasi chile tave kena tomara purve naviderake hatya karechile’y"
2,92,"evaṃ niścaẏai mūsā tomādera nikaṭa spaṣṭa pramāṇasaha eseche, tārapareo tomarā yālima seje go-vatsake upāsyarūpe grahaṇa karechile.","evam niscayai musa tomadera nikata spasta pramanasaha eseche, tarapareo tomara yalima seje go-vatsake upasyarupe grahana karechile."
2,93,"smaraṇa kara, yakhana tomādera śapatha niẏechilāma evaṃ tūra parvatake tomādera ūrdhve tulechilāma evaṃ valechilāma, ‘yā dilāma tā dṛr̤harūpe dhāraṇa kara evaṃ śravaṇa kara’. tārā valechila, āmarā śunalāma o amānya karalāma. kuphurīra kāraṇe tādera antare go-vatsa-prīti śikar̤a ger̤e vasechila. vala, ‘yadi tomarā viśvāsī hao, tave tomādera viśvāsa yāra nirdeśa deẏa, tā katai nā nikṛṣṭa’!","smarana kara, yakhana tomadera sapatha niyechilama evam tura parvatake tomadera urdhve tulechilama evam valechilama, ‘ya dilama ta drrharupe dharana kara evam sravana kara’. tara valechila, amara sunalama o amanya karalama. kuphurira karane tadera antare go-vatsa-priti sikara gere vasechila. vala, ‘yadi tomara visvasi hao, tave tomadera visvasa yara nirdesa deya, ta katai na nikrsta’!"
2,94,"vala, ‘yadi āllāhara nikaṭa parakālera vāsasthāna anyaloka chār̤ā kevalamātra tomādera janyai haẏa, tāhale tomarā mṛtyu kāmanā kara, yadi satyavādī haẏe thāka’.","vala, ‘yadi allahara nikata parakalera vasasthana anyaloka chara kevalamatra tomadera janyai haya, tahale tomara mrtyu kamana kara, yadi satyavadi haye thaka’."
2,95,kintu tādera kṛtakarmera janya tārā kakṣano tā kāmanā karave nā evaṃ āllāha yālimadera samparke khuvai avahita.,kintu tadera krtakarmera janya tara kaksano ta kamana karave na evam allaha yalimadera samparke khuvai avahita.
2,96,"avaśyai tumi tāderake ve~ce thākāra vyāpāre sakala mānuṣa emanaki muśarika apekṣāo adhika lobhī dekhate pāve, tādera pratyekei ākāṅkṣā kare yadi hājāra vachara āẏu deẏā hata, kintu dīrghāẏu tāderake śāsti hate rehāi dite pārave nā, tārā yā kare, āllāha tāra draṣṭā.","avasyai tumi taderake ve~ce thakara vyapare sakala manusa emanaki musarika apeksao adhika lobhi dekhate pave, tadera pratyekei akanksa kare yadi hajara vachara ayu deya hata, kintu dirghayu taderake sasti hate rehai dite parave na, tara ya kare, allaha tara drasta."
